rank_1based,id,name,network,symbol,private,created,proposalsCount,followersCount,cum_proposals,cum_coverage,is_selected
6137,nasiry.eth,Nasiry,1,VOTE,True,1708445728,16,1,239115,0.7994456721976857,False
6138,shyryn.eth,SHIRIN ,1,VOTE,False,1708445979,16,1,239131,0.7994991658336147,False
6139,majidbbc.eth,1,1,VOTE,False,1708446956,16,1,239147,0.7995526594695437,False
6140,modir.eth,Modir,1,VOTE,False,1708447183,16,1,239163,0.7996061531054728,False
6141,33195.eth,可爱多,1,VOTE,True,1708447858,16,1,239179,0.7996596467414018,False
6142,x-kds.eth,kds,1,VOTE,False,1683748825,16,1,239195,0.7997131403773308,False
6143,keks2312.eth,Gav or not,1,VOTE,False,1709470730,16,1,239211,0.7997666340132598,False
6144,rodizy.eth,123,1,VOTE,False,1683751729,16,4,239227,0.7998201276491888,False
6145,x-o-x-o.eth,Angela,1,VOTE,False,1708477225,16,1,239243,0.7998736212851177,False
6146,protectnature.eth,worsichtsss,1,VOTE,False,1709465584,16,0,239259,0.7999271149210467,False
6147,mary110.eth,MARY110 Dao,1,ETH,True,1708510951,16,1,239275,0.7999806085569757,False
6148,gangshetzakhar.eth,KIAMEHR,1,ETH,True,1708518477,16,1,239291,0.8000341021929047,False
6149,gelofox.eth,Gitcoin Passport,1,VOTE,True,1708519096,16,2,239307,0.8000875958288337,False
6150,chillmusic.eth,musiclover,1,VOTE,False,1709446401,16,0,239323,0.8001410894647627,False
6151,eazya.eth,hbtef,1,hbtr,False,1708333100,16,1,239339,0.8001945831006917,False
6152,respublica.eth,Respublica,1,VOTE,True,1708333077,16,16,239355,0.8002480767366208,False
6153,jing833.eth,jing833,1,VOTE,False,1709523466,16,1,239371,0.8003015703725498,False
6154,lazyswap.eth,Lazy Network,1,VOTE,False,1708159310,16,1,239387,0.8003550640084788,False
6155,usa.ensmaxisfam.eth,USADAO,42161,ETH,False,1687336289,16,1,239403,0.8004085576444078,False
6156,america.ensmaxisfam.eth,AmericaDAO,42161,ETH,False,1687336289,16,1,239419,0.8004620512803368,False
6157,eth186.eth,HXJ1983,1,VOTE,False,1708161816,16,1,239435,0.8005155449162658,False
6158,mina22.eth,SiriusB,1,VOTE,True,1708163294,16,1,239451,0.8005690385521947,False
6159,criscibren6.eth,cedenolimberv,137,VOTE,False,1709537842,16,1,239467,0.8006225321881237,False
6160,meghambeltron.eth,salmasa,1,VOTE,False,1708166544,16,0,239483,0.8006760258240527,False
6161,car.ensmaxisfam.eth,carDAO,42161,ETH,False,1687336288,16,1,239499,0.8007295194599817,False
6162,music.ensmaxisfam.eth,musicDAO,42161,ETH,False,1687336288,16,2,239515,0.8007830130959107,False
6163,sports.ensmaxisfam.eth,sportsDAO,42161,ETH,False,1687336287,16,1,239531,0.8008365067318397,False
6164,bouldszellere.eth,pulisshidelh,1,VOTE,False,1709537842,16,1,239547,0.8008900003677687,False
6165,0x000000003.eth,空投致富,1,vote,True,1708172503,16,4,239563,0.8009434940036978,False
6166,web.ensmaxisfam.eth,WebDAO,42161,ETH,False,1687336287,16,1,239579,0.8009969876396268,False
6167,travel.ensmaxisfam.eth,travelDAO,42161,ETH,False,1687336287,16,1,239595,0.8010504812755558,False
6168,dorianedys.eth,NFT OR roy,1,VOTE,False,1708173564,16,0,239611,0.8011039749114848,False
6169,business.ensmaxisfam.eth,businessDAO,42161,ETH,False,1687336287,16,1,239627,0.8011574685474138,False
6170,rosscypto.eth,yan work,1,VOTE,False,1708179241,16,1,239643,0.8012109621833428,False
6171,jia888.eth,龙行大运,1,VOTE,True,1708179875,16,1,239659,0.8012644558192717,False
6172,julooli.eth,caccyou,1,VOTE,False,1708179972,16,1,239675,0.8013179494552007,False
6173,lillieveroz.eth,bouldszellere,137,VOTE,False,1709537842,16,1,239691,0.8013714430911297,False
6174,bank.ensmaxisfam.eth,bankDAO,42161,ETH,False,1687336287,16,1,239707,0.8014249367270587,False
6175,hd888.eth,hd888,1,ETH,False,1708182664,16,1,239723,0.8014784303629877,False
6176,kuchemorone.eth,kaschjelomex,137,VOTE,False,1709537843,16,1,239739,0.8015319239989167,False
6177,brazilia10.eth,Patricia,1,VOTE,False,1708158016,16,1,239755,0.8015854176348458,False
6178,sex.ensmaxisfam.eth,sexDAO,42161,ETH,False,1687336285,16,1,239771,0.8016389112707748,False
6179,richyflower.eth,richyflower,1,VOTE,False,1708157425,16,1,239787,0.8016924049067038,False
6180,internet.ensmaxisfam.eth,InternetDAO,42161,ETH,False,1687336290,16,1,239803,0.8017458985426328,False
6181,btc198.eth,Hujie189,137,MATIC,False,1708127318,16,1,239819,0.8017993921785618,False
6182,traw.944gm.eth,Technomage,1,MATIC,False,1683349642,16,16,239835,0.8018528858144908,False
6183,btc197.eth,Qianqian,137,MATIC,False,1708133272,16,5,239851,0.8019063794504198,False
6184,xiaoyan19.eth,xiao yan,1,VOTE,False,1708136159,16,1,239867,0.8019598730863488,False
6185,hiep3838.eth,Hiep38 crypto,1,VOTE,False,1708137288,16,1,239883,0.8020133667222777,False
6186,health.ensmaxisfam.eth,healthDAO,42161,ETH,False,1687336290,16,1,239899,0.8020668603582067,False
6187,eth189.eth,Wangjia88,137,MATIC,False,1708139909,16,1,239915,0.8021203539941357,False
6188,hanam07.eth,hanam,1,VOTE,False,1708143206,16,1,239931,0.8021738476300647,False
6189,789777.eth,Vi10,1,VOTE,False,1708143636,16,1,239947,0.8022273412659937,False
6190,eth198.eth,Hdongli,137,MATIC,False,1708143784,16,3,239963,0.8022808349019228,False
6191,computer.ensmaxisfam.eth,computerDAO,42161,ETH,False,1687336290,16,1,239979,0.8023343285378518,False
6192,youngsu01.eth,youngsu01,1,VOTE,False,1708145030,16,1,239995,0.8023878221737808,False
6193,money.ensmaxisfam.eth,moneyDAO,42161,ETH,False,1687336290,16,1,240011,0.8024413158097098,False
6194,fetchtech.eth,OKX-WEB3,1,VOTE,False,1708149628,16,2,240027,0.8024948094456388,False
6195,alex2805.eth,AlexV,1,VOTE,False,1708152233,16,2,240043,0.8025483030815678,False
6196,paulinpolen.eth,cavintoombsn,137,VOTE,False,1709537844,16,1,240059,0.8026017967174968,False
6197,btc118899.eth,Zhougongzi,137,MATIC,False,1708152750,16,2,240075,0.8026552903534258,False
6198,fergenmanot.eth,burtonkarrv,137,VOTE,False,1709537844,16,1,240091,0.8027087839893547,False
6199,maurabrinas.eth,ens man,1,VOTE,False,1708156300,16,0,240107,0.8027622776252837,False
6200,burtonkarrv.eth,koconperu1,1,VOTE,False,1709537843,16,1,240123,0.8028157712612127,False
6201,yi520.eth,紫色很有韵味,1,VOTE,True,1708184008,16,1,240139,0.8028692648971417,False
6202,seveneagle.eth,seveneagle,1,VOTE,False,1708199722,16,0,240155,0.8029227585330708,False
6203,tian666.eth,蓝宝石,1,VOTE,False,1709527151,16,1,240171,0.8029762521689998,False
6204,qwexc.eth,tretre,1,VOTE,False,1708262144,16,1,240187,0.8030297458049288,False
6205,rytyn.eth,weqewq,1,VOTE,False,1708262153,16,1,240203,0.8030832394408578,False
6206,gfdui.eth,ewqewq,1,VOTE,False,1708262154,16,1,240219,0.8031367330767868,False
6207,scvgf.eth,wqewq,1,VOTE,False,1708262155,16,1,240235,0.8031902267127158,False
6208,ytret.eth,erwrwe,1,VOTE,False,1708262156,16,1,240251,0.8032437203486448,False
6209,asxfew.eth,5treg,1,VOTE,False,1708262728,16,0,240267,0.8032972139845738,False
6210,waitesnivesh.eth,waitesnivesh,137,VOTE,False,1709536009,16,1,240283,0.8033507076205028,False
6211,jia19900301.eth,新生时代,1,VOTE,True,1708269229,16,1,240299,0.8034042012564317,False
6212,662887.eth,New bear,1,VOTE,True,1708271239,16,1,240315,0.8034576948923607,False
6213,yieldyard.eth,Yield Yard,1,YY,True,1708273514,16,1,240331,0.8035111885282897,False
6214,ruhidcim.eth,ruyidd,1,VOTE,False,1708283394,16,0,240347,0.8035646821642187,False
6215,mertcaylak.eth,terederr,1,VOTE,False,1708293194,16,0,240363,0.8036181758001478,False
6216,mrnobody19.eth,mrdao,1,Eth,True,1708295593,16,1,240379,0.8036716694360768,False
6217,ediphicyilmaz.eth,ediphicyilmaz,1,VOTE,False,1708298316,16,0,240395,0.8037251630720058,False
6218,0xloran.eth,Loran's Space,1,VOTE,True,1708301202,16,0,240411,0.8037786567079348,False
6219,shaunadyno.eth,Shauna,1,VOTE,False,1708305554,16,1,240427,0.8038321503438638,False
6220,qianzuirongyi.eth,yigeyi,1,VOTE,False,1708311151,16,0,240443,0.8038856439797928,False
6221,71125.eth,门带卡线,1,VOTE,True,1708319720,16,1,240459,0.8039391376157218,False
6222,mrcuadepzai.eth,Kscanh,1,VOTE,False,1708322189,16,2,240475,0.8039926312516508,False
6223,99537.eth,星辰大海,1,VOTE,True,1708325968,16,1,240491,0.8040461248875798,False
6224,77261.eth,清清白白,1,VOTE,True,1708328929,16,1,240507,0.8040996185235088,False
6225,haoyunchangban.eth,lianggeyi,1,VOTE,False,1708328981,16,0,240523,0.8041531121594377,False
6226,rytnb.eth,weqwq,1,VOTE,False,1708262152,16,1,240539,0.8042066057953667,False
6227,swrvd.eth,gfdqwe,1,VOTE,False,1708262141,16,1,240555,0.8042600994312958,False
6228,aliaras.eth,ali aras,1,VOTE,False,1708200526,16,0,240571,0.8043135930672248,False
6229,zfccxs.eth,retgreg,1,VOTE,False,1708261205,16,1,240587,0.8043670867031538,False
6230,suzanturgut.eth,suzan,1,VOTE,False,1708202679,16,0,240603,0.8044205803390828,False
6231,burakturgut.eth,burak,1,VOTE,False,1708203295,16,0,240619,0.8044740739750118,False
6232,moyetready.eth,waitesnivesh,137,VOTE,False,1709537842,16,1,240635,0.8045275676109408,False
6233,gökçeturgut.eth,gökçe,1,VOTE,False,1708204359,16,0,240651,0.8045810612468698,False
6234,cryptoblack.eth,black,1,VOTE,False,1708204943,16,0,240667,0.8046345548827988,False
6235,cryptoseven7.eth,seven7,1,VOTE,False,1708205419,16,0,240683,0.8046880485187278,False
6236,leura.eth,sugar333666,1,VOTE,False,1687336147,16,0,240699,0.8047415421546568,False
6237,seblipsaudio.eth,seblipsaudio,1,VOTE,False,1708213940,16,1,240715,0.8047950357905858,False
6238,sybilhouse.eth,MDAO,1,VOTE,False,1708219887,16,0,240731,0.8048485294265147,False
6239,weslowaujlan.eth,kuchemorone4,1,VOTE,False,1709537842,16,1,240747,0.8049020230624437,False
6240,eromankuziol.eth,moyetready7,137,VOTE,False,1709537842,16,1,240763,0.8049555166983728,False
6241,dxxxxxx.eth,dxxdao,1,VOTE,False,1708227154,16,1,240779,0.8050090103343018,False
6242,etfqf.eth,etfqf,137,MATIC,False,1708229389,16,1,240795,0.8050625039702308,False
6243,69756.eth,尘烟梦雨,1,VOTE,True,1708237783,16,1,240811,0.8051159976061598,False
6244,cedenolimberv.eth,cedenolimberv,137,VOTE,False,1709537132,16,1,240827,0.8051694912420888,False
6245,web003.eth,web3青年,1,VOTE,True,1708242786,16,1,240843,0.8052229848780178,False
6246,ashhkan.eth,ashkan,1,VOTE,False,1708244122,16,0,240859,0.8052764785139468,False
6247,666614.eth,夜色总是那么美,1,VOTE,True,1708248953,16,1,240875,0.8053299721498758,False
6248,l0god.eth,L0 network,1,VOTE,False,1708255801,16,1,240891,0.8053834657858048,False
6249,carlez.eth,zksEraDao,5,USDC,False,1687250241,16,9,240907,0.8054369594217338,False
6250,yameo.eth,yameo,1,ETH,False,1647260880,16,1,240923,0.8054904530576628,False
6251,protonpower.eth,Yunak,1,VOTE,False,1708612362,16,1,240939,0.8055439466935918,False
6252,mizuda.eth,ttyuanli,1,ETH,False,1708618558,16,1,240955,0.8055974403295207,False
6253,nazifaksoy.eth,TAHİR,1,VOTE,False,1707073455,16,0,240971,0.8056509339654498,False
6254,bfibfibfi.eth,bfi,1,VOTE,False,1708969017,16,1,240987,0.8057044276013788,False
6255,cigarbus.eth,cigar,1,VOTE,False,1708964626,16,1,241003,0.8057579212373078,False
6256,redwine75.eth,redwine,1,VOTE,False,1708964984,16,1,241019,0.8058114148732368,False
6257,samjansam.eth,samjan,1,VOTE,False,1708965512,16,1,241035,0.8058649085091658,False
6258,deviatka.eth,degolt,1,VOTE,False,1708966792,16,1,241051,0.8059184021450948,False
6259,osmicka.eth,mrkvicka,1,VOTE,False,1708967317,16,1,241067,0.8059718957810238,False
6260,kathjaka.eth,DD,1,VOTE,False,1709188325,16,1,241083,0.8060253894169528,False
6261,sedmicka.eth,telatko,1,VOTE,False,1708967666,16,1,241099,0.8060788830528818,False
6262,bfibfi.eth,bfi,1,VOTE,False,1708968232,16,2,241115,0.8061323766888108,False
6263,bfinula.eth,nula,1,VOTE,False,1708968389,16,1,241131,0.8061858703247398,False
6264,petka.eth,petka,1,VOTE,False,1708968723,16,1,241147,0.8062393639606688,False
6265,palonimo.eth,test,1,VOTE,False,1708969206,16,1,241163,0.8062928575965979,False
6266,dnjng.eth,GOGO,1,VOTE,False,1708619279,16,1,241179,0.8063463512325268,False
6267,bfipetka.eth,petka,1,VOTE,False,1708969590,16,1,241195,0.8063998448684558,False
6268,wattway.eth,Wattway,1,VOTE,False,1708969714,16,1,241211,0.8064533385043848,False
6269,bfistvorka.eth,stvorec,1,VOTE,False,1708969796,16,1,241227,0.8065068321403138,False
6270,marcelnagy.eth,Menssecret,1,VOTE,False,1708969961,16,1,241243,0.8065603257762428,False
6271,marcusfrenberg.eth,marcus frenberg,1,VOTE,False,1708971727,16,1,241259,0.8066138194121718,False
6272,bitcoinmelon.eth,bitcoinmelon,1,VOTE,False,1708971738,16,1,241275,0.8066673130481008,False
6273,rudolfkovac.eth,rudi,1,VOTE,False,1708973754,16,1,241291,0.8067208066840298,False
6274,rhghanbari.eth,rhghanbari,1,eth,True,1708975216,16,1,241307,0.8067743003199588,False
6275,vbdzj.eth,HettyJames,1,VOTE,False,1708976643,16,1,241323,0.8068277939558878,False
6276,xiaomiaochen.eth,xiaomiaochen,1,VOTE,False,1709182365,16,1,241339,0.8068812875918168,False
6277,chenzejia.eth,chenzejia,1,VOTE,False,1708964053,16,1,241355,0.8069347812277458,False
6278,blackkev2236.eth,newpro,1,VOTE,False,1708963706,16,1,241371,0.8069882748636749,False
6279,koby82.eth,Hero,1,VOTE,False,1708963402,16,1,241387,0.8070417684996039,False
6280,ethereumbejo.eth,bejko11,1,VOTE,False,1708962019,16,1,241403,0.8070952621355328,False
6281,topoftheinning.eth,SpaceExploration DAO,324,VOTE,False,1708867595,16,1,241419,0.8071487557714618,False
6282,galilu.eth,Gabi1,1,VOTE,False,1709245312,16,1,241435,0.8072022494073908,False
6283,partyfluf.eth,Shinyczech,1,VOTE,False,1709239678,16,1,241451,0.8072557430433198,False
6284,comefromweb3.eth,kidhygowwakgh,1,VOTE,False,1708883708,16,1,241467,0.8073092366792488,False
6285,oleone.eth,oleonester,1,VOTE,False,1708885633,16,1,241483,0.8073627303151778,False
6286,lordairhop.eth,LordAirHop,1,VOTE,False,1709233534,16,1,241499,0.8074162239511068,False
6287,mavericac5.eth,Maveric,1,VOTE,False,1709229550,16,1,241515,0.8074697175870358,False
6288,testenet.eth,cryptoenge,1,VOTE,False,1708890576,16,1,241531,0.8075232112229648,False
6289,alphagem.eth,alphadao,1,VOTE,False,1686596734,16,0,241547,0.8075767048588938,False
6290,alipartow.eth,alipartow,1,VOTE,False,1709224305,16,1,241563,0.8076301984948229,False
6291,lineapark.eth,Eligible,1,VOTE,False,1708903895,16,1,241579,0.8076836921307519,False
6292,ethup2024.eth,fazk,1,ETH,True,1708935599,16,1,241595,0.8077371857666809,False
6293,voinvoinrotebal.eth,Gosha Turbotech,1,VOTE,False,1708939123,16,1,241611,0.8077906794026098,False
6294,ahmtk10.eth,ahmet1210,1,VOTE,True,1708948501,16,0,241627,0.8078441730385388,False
6295,hegerjekokot.eth,meno,1,VOTE,False,1708951988,16,1,241643,0.8078976666744678,False
6296,triajedna.eth,bfi,1,VOTE,False,1708955865,16,1,241659,0.8079511603103968,False
6297,faribapf56.eth,fartest,1,ETH,True,1708957124,16,1,241675,0.8080046539463258,False
6298,alexaxe.eth,axelxaletimo,1,VOTE,False,1708957141,16,0,241691,0.8080581475822548,False
6299,bipqid.eth,bipqid,1,VOTE,False,1708960559,16,1,241707,0.8081116412181838,False
6300,smokingpipes.eth,smoking,1,VOTE,False,1708961241,16,1,241723,0.8081651348541128,False
6301,akinom.eth,Akinom,1,VOTE,False,1708962008,16,1,241739,0.8082186284900418,False
6302,lumoze.eth,Ygamu,1,VOTE,False,1709180638,16,0,241755,0.8082721221259708,False
6303,bebetterr.eth,bebetter,1,VOTE,False,1708982915,16,1,241771,0.8083256157618999,False
6304,bebebebe.eth,bebebebe,1,VOTE,False,1708983882,16,1,241787,0.8083791093978289,False
6305,oogaboga.eth,ooogaaa,1,VOTE,False,1709063710,16,0,241803,0.8084326030337579,False
6306,haleson.eth,love is dead,1,VOTE,False,1709154534,16,0,241819,0.8084860966696868,False
6307,wuxier.eth,Wuxier,1,VOTE,True,1709070287,16,0,241835,0.8085395903056158,False
6308,smartmoneybtc.eth,Ronaldo fan club,1,VOTE,False,1709070869,16,0,241851,0.8085930839415448,False
6309,mamir.eth,hello br,1,VOTE,False,1709153932,16,0,241867,0.8086465775774738,False
6310,rokarudy.eth,rudy,1,VOTE,False,1709074255,16,1,241883,0.8087000712134028,False
6311,call911orbuy.eth,ART,1,VOTE,False,1709075313,16,0,241899,0.8087535648493318,False
6312,ufood.eth,imgod for u,1,VOTE,False,1709153702,16,0,241915,0.8088070584852608,False
6313,zazzys.eth,a,1,VOT,False,1709078838,16,0,241931,0.8088605521211898,False
6314,martasis.eth,Martas,1,VOTE,False,1709151981,16,1,241947,0.8089140457571188,False
6315,niurouwan.eth,niurouwan,1,VOTE,False,1709150517,16,1,241963,0.8089675393930479,False
6316,suzuki1000rr.eth,delete galaxe,1,VOTE,False,1709080920,16,0,241979,0.8090210330289769,False
6317,sanitrader.eth,cyber atticc,1,VOTE,False,1685133146,16,6,241995,0.8090745266649059,False
6318,12490.eth,penguin,1,VOTE,False,1709086159,16,0,242011,0.8091280203008349,False
6319,phaverlens.eth,quqi,1,VOTE,False,1709087078,16,3,242027,0.8091815139367639,False
6320,cigarplace.eth,cigarplace,1,VOTE,False,1709146703,16,1,242043,0.8092350075726928,False
6321,huanghuanian.eth,huanghuanian,1,VOTE,False,1709145179,16,1,242059,0.8092885012086218,False
6322,anhquoc.eth,anhquoc,1,VOTE,False,1709139630,16,3,242075,0.8093419948445508,False
6323,salama34.eth,salama,1,VOTE,False,1709121276,16,1,242091,0.8093954884804798,False
6324,plads.eth,Test,1,VOTE,False,1709122058,16,1,242107,0.8094489821164088,False
6325,lichte.eth,imnot,1,VOTE,False,1709139345,16,1,242123,0.8095024757523378,False
6326,maozexi.eth,maozexi,1,VOTE,False,1709136632,16,1,242139,0.8095559693882668,False
6327,m8name.eth,M8Name,1,VOTE,False,1709068919,16,1,242155,0.8096094630241958,False
6328,resultanteimportante.eth,resultante importante,1,VOTE,False,1709063351,16,1,242171,0.8096629566601249,False
6329,vova5622.eth,Vova,1,VOTE,False,1708984625,16,1,242187,0.8097164502960539,False
6330,dom333.eth,Toje Fuk,1,VOTE,False,1709063329,16,1,242203,0.8097699439319829,False
6331,liam555.eth,Liam,1,VOTE,False,1708985172,16,1,242219,0.8098234375679119,False
6332,osuruk31.eth,0xlemur,1,ok,False,1708985781,16,1,242235,0.8098769312038409,False
6333,martinaem.eth,martina,1,VOTE,False,1708986621,16,1,242251,0.8099304248397698,False
6334,gutisek.eth,Gutisek,1,VOTE,False,1708998264,16,1,242267,0.8099839184756988,False
6335,s-ventus.eth,Ventus,1,VOTE,False,1709014028,16,1,242283,0.8100374121116278,False
6336,nardia.eth,nardia,1,VOTE,False,1709016506,16,0,242299,0.8100909057475568,False
6337,doomyx.eth,doomy,1,VOTE,False,1709020333,16,1,242315,0.8101443993834858,False
6338,ahmtk5.eth,ahmet125,1,VOTE,True,1709023509,16,0,242331,0.8101978930194148,False
6339,ahmtk6.eth,ahmet126,1,VOTE,True,1709025408,16,0,242347,0.8102513866553438,False
6340,franciscfmol.eth,franc,1,VOTE,False,1709179422,16,1,242363,0.8103048802912729,False
6341,firamir.eth,Fir,1,VOTE,False,1709175610,16,1,242379,0.8103583739272019,False
6342,sokolurich.eth,Quiz,1,VOTE,False,1709159430,16,0,242395,0.8104118675631309,False
6343,arthur4ac.eth,Arthur,1,VOTE,False,1709052709,16,1,242411,0.8104653611990599,False
6344,nakamato1.eth,polic,1,VOTE,False,1709154683,16,1,242427,0.8105188548349889,False
6345,miia5ac.eth,Miia ,1,VOTE,False,1709053227,16,1,242443,0.8105723484709179,False
6346,martinstanek.eth,Martin,1,VOTE,False,1709056446,16,1,242459,0.8106258421068469,False
6347,zest4life.eth,WorldClass,1,VOTE,False,1709059347,16,19,242475,0.8106793357427758,False
6348,stanimill.eth,stanimill,1,VOTE,False,1709059995,16,1,242491,0.8107328293787048,False
6349,parker1isabel.eth,Parker,1,VOTE,False,1709060786,16,1,242507,0.8107863230146338,False
6350,mido13.eth,Met,1,VOTE,False,1709061326,16,1,242523,0.8108398166505628,False
6351,baksan.eth,bak,1,VOTE,False,1709062415,16,1,242539,0.8108933102864918,False
6352,alizaman.eth,alizaman,1,ETH,True,1708867255,16,1,242555,0.8109468039224208,False
6353,ygglok.eth,YGG League of Kingdoms ,137,YGGLOK,False,1651112087,16,18,242571,0.8110002975583499,False
6354,aichn.eth,CHN,137,VOTE,False,1709266477,16,1,242587,0.8110537911942789,False
6355,vote.props.eth,Props Labs,1,PROPSLABS,True,1648652810,16,4,242603,0.8111072848302079,False
6356,worksohard.eth,nngh,1,VOTE,False,1708657187,16,0,242619,0.8111607784661369,False
6357,xvdbfcnf.eth,dbfn,1,VOTE,False,1708657797,16,1,242635,0.8112142721020659,False
